Year,Office,Value
2019,Serbia,659.0
2019,Singapore,1739.0
2019,Slovakia,41.0
2019,Slovenia,41.0
2019,South Africa,82.0
2019,Soviet Union,0.0
2019,Spain,423.0
2019,Sweden,346.0
2019,Switzerland,189.0
2019,Tajikistan,0.0
2019,Tunisia,154.0
2019,Türkiye,1240.0
2019,Ukraine,265.0
2019,United Kingdom,3248.0
2019,United States of America,148899.0
2019,Uruguay,143.0
2019,Uzbekistan,0.0
2019,Viet Nam,0.0
2019,World,970038.0
2019,Yugoslavia,0.0
2019,Zambia,0.0
2019,Zimbabwe,0.0
2020,Africa,977.0
2020,African Intellectual Property Organization,0.0
2020,African Regional Intellectual Property Organization,0.0
2020,Algeria,0.0
2020,Argentina,549.0
2020,Armenia,0.0
2020,Asia,608750.0
2020,Australia,8894.0
2020,Austria,298.0
2020,Belarus,0.0
2020,Belgium,217.0
2020,Bosnia and Herzegovina,0.0
2020,Brazil,8664.0
2020,Bulgaria,48.0
2020,Canada,12854.0
2020,Chile,723.0
2020,China,458330.0
2020,"China, Hong Kong SAR",163.0
2020,Colombia,679.0
2020,Costa Rica,170.0
2020,Croatia,38.0
2020,Cuba,46.0
2020,Cyprus,0.0
2020,Czech Republic,177.0
2020,Czechoslovakia,0.0
2020,Denmark,99.0
2020,Dominican Republic,59.0
2020,Ecuador,124.0
2020,Egypt,0.0
2020,El Salvador,0.0
2020,Estonia,2.0
2020,Eurasian Patent Organization,1284.0
2020,Europe,104679.0
2020,European Patent Office,56326.0
2020,Finland,207.0
2020,France,5124.0
2020,Georgia,42.0
2020,German Democratic Republic,0.0
2020,Germany,20945.0
2020,Greece,77.0
2020,Guatemala,0.0
2020,Honduras,0.0
2020,Hungary,1622.0
2020,Iceland,0.0
2020,India,15072.0
2020,Indonesia,0.0
2020,Ireland,33.0
2020,Israel,995.0
2020,Italy,1105.0
2020,Japan,76907.0
2020,Jordan,131.0
2020,Kazakhstan,0.0
2020,Kenya,0.0
2020,Latin America and the Caribbean,15099.0
2020,Latvia,19.0
2020,Lithuania,35.0
2020,Luxembourg,127.0
2020,Malawi,0.0
2020,Malaysia,371.0
2020,Malta,0.0
2020,Mexico,3703.0
2020,Monaco,2.0
2020,Mongolia,0.0
2020,Montenegro,133.0
2020,Morocco,785.0
2020,Netherlands (Kingdom of the),526.0
2020,New Zealand,725.0
2020,Nicaragua,40.0
2020,Northern America,170280.0
2020,Norway,160.0
2020,Oceania,9619.0
2020,Panama,0.0
2020,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2020,Peru,216.0
2020,Philippines,791.0
2020,Poland,792.0
2020,Portugal,47.0
2020,Republic of Korea,52089.0
2020,Republic of Moldova,48.0
2020,Romania,217.0
2020,Russian Federation,9588.0
2020,San Marino,0.0
2020,Saudi Arabia,5.0
2020,Serbia,617.0
2020,Singapore,3073.0
2020,Slovakia,51.0
2020,Slovenia,49.0
2020,South Africa,42.0
2020,Soviet Union,0.0
2020,Spain,407.0
2020,Sweden,340.0
2020,Switzerland,228.0
2020,Tajikistan,0.0
2020,Tunisia,150.0
2020,Türkiye,781.0
2020,Ukraine,10.0
2020,United Kingdom,3681.0
2020,United States of America,157426.0
2020,Uruguay,126.0
2020,Uzbekistan,0.0
2020,Viet Nam,0.0
2020,World,1005108.0
2020,Yugoslavia,0.0
2020,Zambia,0.0
2020,Zimbabwe,0.0
2021,Africa,1345.0
2021,African Intellectual Property Organization,0.0
2021,African Regional Intellectual Property Organization,0.0
2021,Algeria,0.0
2021,Argentina,1029.0
2021,Armenia,0.0
2021,Asia,692560.0
2021,Australia,11247.0
2021,Austria,312.0
2021,Belarus,0.0
2021,Belgium,206.0
2021,Bosnia and Herzegovina,0.0
2021,Brazil,5719.0
2021,Bulgaria,61.0
2021,Canada,13169.0
2021,Chile,687.0
2021,China,533592.0
2021,"China, Hong Kong SAR",0.0
2021,Colombia,674.0
2021,Costa Rica,236.0
2021,Croatia,34.0
2021,Cuba,58.0
2021,Cyprus,0.0
2021,Czech Republic,169.0
2021,Czechoslovakia,0.0
2021,Denmark,108.0
2021,Dominican Republic,89.0
2021,Ecuador,163.0
2021,Egypt,0.0
2021,El Salvador,0.0
2021,Estonia,5.0
2021,Eurasian Patent Organization,952.0
2021,Europe,103321.0
2021,European Patent Office,56608.0
2021,Finland,180.0
2021,France,4991.0
2021,Georgia,46.0
2021,German Democratic Republic,0.0
2021,Germany,20249.0
2021,Greece,94.0
2021,Guatemala,0.0
2021,Honduras,0.0
2021,Hungary,1773.0
2021,Iceland,0.0
2021,India,14090.0
2021,Indonesia,0.0
2021,Ireland,24.0
2021,Israel,694.0
2021,Italy,1665.0
2021,Japan,78964.0
2021,Jordan,95.0
2021,Kazakhstan,0.0
2021,Kenya,0.0
2021,Latin America and the Caribbean,14150.0
2021,Latvia,21.0
2021,Lithuania,30.0
2021,Luxembourg,292.0
2021,Malawi,0.0
2021,Malaysia,679.0
2021,Malta,0.0
2021,Mexico,4841.0
2021,Monaco,2.0
2021,Mongolia,0.0
2021,Montenegro,60.0
2021,Morocco,1228.0
2021,Netherlands (Kingdom of the),601.0
2021,New Zealand,835.0
2021,Nicaragua,37.0
2021,Northern America,171781.0
2021,Norway,142.0
2021,Oceania,12082.0
2021,Panama,0.0
2021,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2021,Peru,501.0
2021,Philippines,1210.0
2021,Poland,793.0
2021,Portugal,53.0
2021,Republic of Korea,57680.0
2021,Republic of Moldova,83.0
2021,Romania,211.0
2021,Russian Federation,8455.0
2021,San Marino,0.0
2021,Saudi Arabia,15.0
2021,Serbia,643.0
2021,Singapore,3481.0
2021,Slovakia,58.0
2021,Slovenia,45.0
2021,South Africa,50.0
2021,Soviet Union,0.0
2021,Spain,362.0
2021,Sweden,286.0
2021,Switzerland,215.0
2021,Tajikistan,0.0
2021,Tunisia,67.0
2021,Türkiye,2014.0
2021,Ukraine,11.0
2021,United Kingdom,3527.0
2021,United States of America,158612.0
2021,Uruguay,116.0
2021,Uzbekistan,0.0
2021,Viet Nam,0.0
2021,World,1095661.0
2021,Yugoslavia,0.0
2021,Zambia,0.0
2021,Zimbabwe,0.0
2022,Africa,717.0
2022,African Intellectual Property Organization,0.0
2022,African Regional Intellectual Property Organization,0.0
2022,Algeria,0.0
2022,Argentina,1155.0
2022,Armenia,0.0
2022,Asia,725222.0
2022,Australia,10932.0
2022,Austria,346.0
2022,Belarus,0.0
2022,Belgium,211.0
2022,Bosnia and Herzegovina,0.0
2022,Brazil,7614.0
2022,Bulgaria,55.0
2022,Canada,11499.0
2022,Chile,664.0
2022,China,563112.0
2022,"China, Hong Kong SAR",0.0
2022,Colombia,1007.0
2022,Costa Rica,255.0
2022,Croatia,20.0
2022,Cuba,40.0
2022,Cyprus,0.0
2022,Czech Republic,138.0
2022,Czechoslovakia,0.0
2022,Denmark,112.0
2022,Dominican Republic,79.0
2022,Ecuador,188.0
2022,Egypt,0.0
2022,El Salvador,0.0
2022,Estonia,7.0
2022,Eurasian Patent Organization,86.0
2022,Europe,97979.0
2022,European Patent Office,60753.0
2022,Finland,175.0
2022,France,4348.0
2022,Georgia,43.0
2022,German Democratic Republic,0.0
2022,Germany,18620.0
2022,Greece,89.0
2022,Guatemala,0.0
2022,Honduras,0.0
2022,Hungary,1237.0
2022,Iceland,0.0
2022,India,20728.0
2022,Indonesia,0.0
2022,Ireland,25.0
2022,Israel,2594.0
2022,Italy,1579.0
2022,Japan,73741.0
2022,Jordan,16.0
2022,Kazakhstan,0.0
2022,Kenya,0.0
2022,Latin America and the Caribbean,17264.0
2022,Latvia,28.0
2022,Lithuania,25.0
2022,Luxembourg,480.0
2022,Malawi,0.0
2022,Malaysia,1352.0
2022,Malta,0.0
2022,Mexico,5766.0
2022,Monaco,0.0
2022,Mongolia,0.0
2022,Montenegro,0.0
2022,Morocco,630.0
2022,Netherlands (Kingdom of the),806.0
2022,New Zealand,769.0
2022,Nicaragua,0.0
2022,Northern America,175608.0
2022,Norway,145.0
2022,Oceania,11701.0
2022,Panama,0.0
2022,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2022,Peru,371.0
2022,Philippines,113.0
2022,Poland,720.0
2022,Portugal,61.0
2022,Republic of Korea,61900.0
2022,Republic of Moldova,28.0
2022,Romania,226.0
2022,Russian Federation,2805.0
2022,San Marino,0.0
2022,Saudi Arabia,9.0
2022,Serbia,466.0
2022,Singapore,0.0
2022,Slovakia,40.0
2022,Slovenia,49.0
2022,South Africa,29.0
2022,Soviet Union,0.0
2022,Spain,327.0
2022,Sweden,306.0
2022,Switzerland,198.0
2022,Tajikistan,0.0
2022,Tunisia,58.0
2022,Türkiye,1614.0
2022,Ukraine,1.0
2022,United Kingdom,3467.0
2022,United States of America,164109.0
2022,Uruguay,125.0
2022,Uzbekistan,0.0
2022,Viet Nam,0.0
2022,World,1134317.0
2022,Yugoslavia,0.0
2022,Zambia,0.0
2022,Zimbabwe,0.0
2023,Africa,172.0
2023,African Intellectual Property Organization,0.0
2023,African Regional Intellectual Property Organization,0.0
2023,Algeria,0.0
2023,Argentina,937.0
2023,Armenia,0.0
2023,Asia,753757.0
2023,Australia,9318.0
2023,Austria,300.0
2023,Belarus,0.0
2023,Belgium,239.0
2023,Bosnia and Herzegovina,0.0
2023,Brazil,3737.0
2023,Bulgaria,34.0
2023,Canada,3108.0
2023,Chile,1064.0
2023,China,600212.0
2023,"China, Hong Kong SAR",0.0
2023,Colombia,772.0
2023,Costa Rica,204.0
2023,Croatia,17.0
2023,Cuba,29.0
2023,Cyprus,0.0
2023,Czech Republic,106.0
2023,Czechoslovakia,0.0
2023,Denmark,73.0
2023,Dominican Republic,120.0
2023,Ecuador,113.0
2023,Egypt,0.0
2023,El Salvador,0.0
2023,Estonia,7.0
2023,Eurasian Patent Organization,0.0
2023,Europe,97248.0
2023,European Patent Office,64681.0
2023,Finland,157.0
2023,France,4415.0
2023,Georgia,41.0
2023,German Democratic Republic,0.0
2023,Germany,18967.0
2023,Greece,93.0
2023,Guatemala,0.0
2023,Honduras,0.0
2023,Hungary,1144.0
2023,Iceland,0.0
2023,India,11337.0
2023,Indonesia,0.0
2023,Ireland,14.0
2023,Israel,3907.0
2023,Italy,956.0
2023,Japan,72116.0
2023,Jordan,11.0
2023,Kazakhstan,0.0
2023,Kenya,0.0
2023,Latin America and the Caribbean,8668.0
2023,Latvia,21.0
2023,Lithuania,16.0
2023,Luxembourg,594.0
2023,Malawi,0.0
2023,Malaysia,867.0
2023,Malta,0.0
2023,Mexico,1328.0
2023,Monaco,0.0
2023,Mongolia,0.0
2023,Montenegro,0.0
2023,Morocco,166.0
2023,Netherlands (Kingdom of the),916.0
2023,New Zealand,813.0
2023,Nicaragua,0.0
2023,Northern America,168560.0
2023,Norway,156.0
2023,Oceania,10131.0
2023,Panama,0.0
2023,Patent Office of the Cooperation Council for the Arab States of the Gulf,0.0
2023,Peru,349.0
2023,Philippines,0.0
2023,Poland,687.0
2023,Portugal,54.0
2023,Republic of Korea,65240.0
2023,Republic of Moldova,46.0
2023,Romania,196.0
2023,Russian Federation,0.0
2023,San Marino,0.0
2023,Saudi Arabia,26.0
2023,Serbia,449.0
2023,Singapore,0.0
2023,Slovakia,39.0
2023,Slovenia,43.0
2023,South Africa,6.0
2023,Soviet Union,0.0
2023,Spain,320.0
2023,Sweden,386.0
2023,Switzerland,201.0
2023,Tajikistan,0.0
2023,Tunisia,0.0
2023,Türkiye,0.0
2023,Ukraine,1.0
2023,United Kingdom,1920.0
2023,United States of America,165452.0
2023,Uruguay,15.0
2023,Uzbekistan,0.0
2023,Viet Nam,0.0
2023,World,1142049.0
2023,Yugoslavia,0.0
2023,Zambia,0.0
2023,Zimbabwe,0.0
